longitude,latitude
1.4687945,43.5703626
1.4688194000000003,43.5703373
1.4686321999999998,43.570239699999995
2.4442029,44.92823760000001
2.4442321,44.9281978
2.4442298999999994,44.928152700000005
2.4441848999999998,44.928111799999996
4.6238084,44.7353168
0.074868,43.2314752
4.448600600000001,44.247431000000006
4.8094645,43.9471397
1.4646185,43.5632194
1.4646115,43.5632159
1.4644960000000002,43.563278700000005
1.4645759999999999,43.5632327
1.4645345000000003,43.56325520000001
1.4644568000000002,43.5633068
1.4644193,43.5633385
1.4643640000000002,43.563398
1.4643483000000002,43.563415199999994
1.4643044,43.56348510000001
1.4643216,43.563454
5.4294028,43.8627449
5.272866500000001,43.8312048
5.3630541,43.7642117
1.4213501,43.59621729999999
5.483452400000001,43.8865997
4.0248336,44.2685156
-1.3513615000000003,43.951292800000004
3.4454750000000005,43.2847806
3.4460213,43.2849161
3.4448697,43.2839731
3.4448469,43.2831463
1.4442545000000002,43.6036507
1.4442267,43.60376680000001
1.4442039000000002,43.60375410000001
1.4441263,43.6037493
1.4442761000000002,43.6036535
1.4442153,43.6034302
1.4443506,43.60345830000001
5.773538,45.2117936
5.773680500000001,45.2118027
5.7738175,45.21172070000001
5.773673799999999,45.2116294
5.773657200000001,45.2116159
5.773643400000001,45.21161060000001
5.773620400000001,45.2116064
5.773601499999999,45.2116055
5.773583799999999,45.2116075
5.7735757,45.2116784
5.7735745,45.2116982
5.7735451,45.2117121
3.3101604,43.505184799999995
4.0844952,44.12349499999999
3.4449117,43.284622799999994
3.4448373,43.284462
3.4448106000000003,43.28368830000001
3.4816521,43.3110595
3.4686622999999996,43.3139934
1.2406835000000003,43.6167381
1.2405916999999997,43.61727129999999
3.5323159,43.3538758
3.5324943,43.3537826
3.5328886,43.35376110000001
3.5331649000000005,43.35365780000001
3.6649376,44.5065012
3.6647079000000007,44.506365599999995
3.2225047,43.47136139999999
3.2229768,43.4716497
2.9595291999999995,43.566933299999995
5.767,45.212003200000005
5.7669494,45.2120646
5.7670402,45.211949999999995
5.7669752,45.21193
5.766966400000001,45.21194200000001
5.766820000000001,45.2119147
5.7668094,45.2119407
5.766714600000001,45.211922300000005
5.766711400000001,45.21193280000001
5.766639900000001,45.2119196
5.766602000000001,45.21202439999999
5.766698800000001,45.212043200000004
5.7667003999999995,45.21203810000001
3.6965991,45.3206765
3.4479623999999998,43.283052899999994
3.4432066,43.28634199999999
3.4705755,43.312639
3.4697494,43.3143794
3.4707357000000005,43.3150979
3.3159933000000006,43.6197942
1.4520933,43.61141570000001
3.1535615,42.2888038
7.275166800000001,43.6954533
7.276271100000001,43.69566259999999
6.214161800000001,43.5480948
7.563583399999999,44.15628240000001
6.5841952,45.2862246
5.9633092,45.5678847
1.7563356,42.93595229999999
0.9261181000000002,43.4873951
6.047777900000001,43.3271133
6.0479066,43.327032100000004
-0.1895745,43.26480289999999
0.2802395,45.48235480000001
0.2783384,45.48236330000001
6.8794455,44.9560949
7.0639555,43.6212191
-0.3699288,43.303411999999994
6.793749100000001,44.9537899
7.0401263,44.48239840000001
6.999840899999999,44.4497397
7.103515500000001,44.5269105
5.133061700000001,44.1737858
4.3653657,44.1527309
1.3083598000000003,43.5698205
6.832208600000001,45.031507
-1.5296878,43.46287180000001
4.8651666,45.7808666
4.8653542,45.7809086
4.865325,45.78097340000001
4.865452699999999,45.780988400000005
4.8655179,45.7810046
4.8658509,45.7811553
4.865262900000001,45.781214
4.865283499999999,45.78112389999999
4.8651636,45.7810975
4.8651455,45.78114190000001
